species,pop1,pop2,n_sub,n_reps,fst,fst_sd
CAG-217_sp000436335,AG,SW,25,100,0.017283546481690844,0.010598493340836124
CAG-217_sp000436335,AG,UK,25,100,0.07096840193434772,0.009437609587087172
CAG-217_sp000436335,AG,US,25,100,0.046662201505616424,0.006948369065152024
CAG-217_sp000436335,China,DM,25,100,0.032491502221618694,0.004923563956922839
CAG-217_sp000436335,China,Israel,25,100,0.10798563250291911,0.015440657575789342
CAG-217_sp000436335,China,KY,25,100,0.04001693816759031,0.005981324687445609
CAG-217_sp000436335,China,SW,25,100,0.06166270899909358,0.010469334401781745
CAG-217_sp000436335,China,UK,25,100,0.09879214624493614,0.011448636281880066
CAG-217_sp000436335,China,US,25,100,0.06954585141542283,0.007189357910820859
CAG-217_sp000436335,DM,Israel,25,100,0.0762160953702435,0.014480235017117525
CAG-217_sp000436335,DM,KY,25,100,0.016899530394120506,0.002874364218167263
CAG-217_sp000436335,DM,SW,25,100,0.023581633903693874,0.006295206893632869
CAG-217_sp000436335,DM,UK,25,100,0.07444758497272574,0.007028187323046976
CAG-217_sp000436335,DM,US,25,100,0.04940959866850655,0.0036879873397953795
CAG-217_sp000436335,Israel,KY,25,100,0.07523939548784324,0.013728479831632957
CAG-217_sp000436335,Israel,SW,25,100,0.03601857870698614,0.011075953167755292
CAG-217_sp000436335,Israel,UK,25,100,0.02193551114365971,0.00938858937760565
CAG-217_sp000436335,Israel,US,25,100,0.01620293706519297,0.0058804291233453794
CAG-217_sp000436335,KY,SW,25,100,0.03018317548364816,0.004913850494358723
CAG-217_sp000436335,KY,UK,25,100,0.07473263617363743,0.0062997200351449355
CAG-217_sp000436335,KY,US,25,100,0.048617290400080254,0.0022457614266986436
CAG-217_sp000436335,SW,UK,25,100,0.03565947190750172,0.006243938814613881
CAG-217_sp000436335,SW,US,25,100,0.017990045044418233,0.003956635160710149
CAG-217_sp000436335,UK,US,25,100,0.01121495694851444,0.0025340584665251658
CAG-349_sp003539515,AG,BF,35,100,0.045614093503871835,0.0053843571498560895
CAG-349_sp003539515,AG,DM,35,100,0.002603905733423015,0.0022734595495693313
CAG-349_sp003539515,AG,GH,35,100,0.03794907528483293,0.001735952076632181
CAG-349_sp003539515,AG,KY,35,100,0.015835525326374552,0.002384900325757032
CAG-349_sp003539515,AG,SW,35,100,0.007028231126723457,0.002063622691490004
CAG-349_sp003539515,BF,DM,35,100,0.045561686892374845,0.005097175722119518
CAG-349_sp003539515,BF,GH,35,100,0.007426233842296668,0.0016972680847518213
CAG-349_sp003539515,BF,KY,35,100,0.040624114363898664,0.005260413785685266
CAG-349_sp003539515,BF,SW,35,100,0.042113002078158955,0.004779380582434202
CAG-349_sp003539515,DM,GH,35,100,0.03791874544814422,0.000901344367034469
CAG-349_sp003539515,DM,KY,35,100,0.015273586817075347,0.0018583091410553233
CAG-349_sp003539515,DM,SW,35,100,0.006131565040649065,0.00095999467100033
CAG-349_sp003539515,GH,KY,35,100,0.033487493501026526,0.0012650613210706666
CAG-349_sp003539515,GH,SW,35,100,0.0354106294194934,5.159981335293795e-08
CAG-349_sp003539515,KY,SW,35,100,0.017081403628285866,0.0015086059318481831
CAG-353_sp900066885,AG,Israel,21,100,0.03447055626944108,0.009586631143105886
CAG-353_sp900066885,AG,US,21,100,0.03149222139962955,0.008715436516881604
CAG-353_sp900066885,Israel,US,21,100,0.00607993488915349,0.0017985162780179602
CAG-488_sp000434055,AG,DM,20,100,0.022102938030197108,0.01368390104280958
CAG-488_sp000434055,AG,SW,20,100,0.004094181679242049,0.01240706488698584
CAG-488_sp000434055,DM,SW,20,100,0.01024032293592574,0.005197656415683488
CAG-510_sp000434615,AG,BF,21,100,0.41903047999480725,0.0272235902715844
CAG-510_sp000434615,AG,GH,21,100,0.37692750255004953,0.005797414192641936
CAG-510_sp000434615,BF,GH,21,100,0.04896013844591814,0.00863953168966408
CAG-568_sp000434395,AG,Fiji,28,100,0.27660212967355635,0.006245512350269817
CAG-568_sp000434395,AG,KY,28,100,0.1576128891191491,0.008383869001536317
CAG-568_sp000434395,Fiji,KY,28,100,0.1761321196746812,0.0031100195712768946
Catenibacterium_mitsuokai,AG,KY,20,100,0.15201014547841107,0.02391150507229504
Catenibacterium_mitsuokai,AG,SW,20,100,0.019362977465973732,0.007453336676339276
Catenibacterium_mitsuokai,KY,SW,20,100,0.2156996287601201,0.00980043504695606
Coprococcus_eutactus_A,AG,China,20,100,0.1824998804580366,0.01981060505324555
Coprococcus_eutactus_A,AG,Denmark,20,100,0.06605664235827317,0.00696128818684414
Coprococcus_eutactus_A,AG,Fiji,20,100,0.08995096505844304,0.0025328677240082516
Coprococcus_eutactus_A,AG,Israel,20,100,0.06797135584087254,0.011235669378579857
Coprococcus_eutactus_A,AG,Netherlands,20,100,0.0805083742150514,0.005913889572833069
Coprococcus_eutactus_A,AG,Sweden,20,100,0.07314898649494113,0.008459344811934631
Coprococcus_eutactus_A,AG,UK,20,100,0.08611991242291384,0.007345949713843805
Coprococcus_eutactus_A,AG,US,20,100,0.05918463458894161,0.00873135303990387
Coprococcus_eutactus_A,China,Denmark,20,100,0.20585764267439172,0.02918182510687411
Coprococcus_eutactus_A,China,Fiji,20,100,0.11474184739007232,0.014056596892759649
Coprococcus_eutactus_A,China,Israel,20,100,0.19907560746190822,0.03022082988954961
Coprococcus_eutactus_A,China,Netherlands,20,100,0.22730271691430787,0.023830175516802065
Coprococcus_eutactus_A,China,Sweden,20,100,0.197312350369992,0.0287289375361108
Coprococcus_eutactus_A,China,UK,20,100,0.23564283186504006,0.02390222739650163
Coprococcus_eutactus_A,China,US,20,100,0.17892278189979077,0.029016219647330588
Coprococcus_eutactus_A,Denmark,Fiji,20,100,0.0927577035861616,0.009048931648189549
Coprococcus_eutactus_A,Denmark,Israel,20,100,0.021073981209155428,0.008854719748500925
Coprococcus_eutactus_A,Denmark,Netherlands,20,100,0.012719473022683978,0.005867547046992005
Coprococcus_eutactus_A,Denmark,Sweden,20,100,0.01159608565084696,0.008982934791956958
Coprococcus_eutactus_A,Denmark,UK,20,100,0.01557007459134977,0.006540758985556536
Coprococcus_eutactus_A,Denmark,US,20,100,0.022443562339822233,0.008370514559291057
Coprococcus_eutactus_A,Fiji,Israel,20,100,0.09310014149032642,0.014012464338835707
Coprococcus_eutactus_A,Fiji,Netherlands,20,100,0.1072264306581442,0.0050466720898318775
Coprococcus_eutactus_A,Fiji,Sweden,20,100,0.09389363977961845,0.011791846980455696
Coprococcus_eutactus_A,Fiji,UK,20,100,0.1154014669497815,0.004496370251886492
Coprococcus_eutactus_A,Fiji,US,20,100,0.08198773486880499,0.012081341923908412
Coprococcus_eutactus_A,Israel,Netherlands,20,100,0.03163397260991456,0.009000130029546674
Coprococcus_eutactus_A,Israel,Sweden,20,100,0.03433682392563008,0.012545704450010619
Coprococcus_eutactus_A,Israel,UK,20,100,0.03920205732637601,0.009009125303914869
Coprococcus_eutactus_A,Israel,US,20,100,0.03681145098342382,0.010584385830451189
Coprococcus_eutactus_A,Netherlands,Sweden,20,100,0.01956150457181513,0.0070867654282242695
Coprococcus_eutactus_A,Netherlands,UK,20,100,0.026728216430770894,0.006156271927172251
Coprococcus_eutactus_A,Netherlands,US,20,100,0.04096583419873455,0.006884293238487667
Coprococcus_eutactus_A,Sweden,UK,20,100,0.025648885808655684,0.008726718822495608
Coprococcus_eutactus_A,Sweden,US,20,100,0.03106204121066522,0.009117721582401473
Coprococcus_eutactus_A,UK,US,20,100,0.04033669115039901,0.007750692166519608
Dialister_sp000434475,AG,DM,21,100,0.0016605272384716404,0.0024028346055886044
Dialister_sp000434475,AG,Fiji,21,100,0.04070258500290052,0.005804928897190192
Dialister_sp000434475,AG,Israel,21,100,0.09503882334260044,0.011989644930104841
Dialister_sp000434475,AG,KY,21,100,0.0370761133390521,0.009831565993460406
Dialister_sp000434475,AG,Madagascar,21,100,0.0510671525900242,0.0029294521722124677
Dialister_sp000434475,AG,SW,21,100,0.009858554624758877,0.008180796347858985
Dialister_sp000434475,DM,Fiji,21,100,0.039176740380983774,0.005114210505169778
Dialister_sp000434475,DM,Israel,21,100,0.09355041799877024,0.012204288963960882
Dialister_sp000434475,DM,KY,21,100,0.03821610756595922,0.008323437412585476
Dialister_sp000434475,DM,Madagascar,21,100,0.049630762724443,0.0018577895392211273
Dialister_sp000434475,DM,SW,21,100,0.007881195229468028,0.007252352150241572
Dialister_sp000434475,Fiji,Israel,21,100,0.11030046530575181,0.011346070660645824
Dialister_sp000434475,Fiji,KY,21,100,0.05332762010805359,0.008923770774938134
Dialister_sp000434475,Fiji,Madagascar,21,100,0.06899156725489446,0.005074446910849731
Dialister_sp000434475,Fiji,SW,21,100,0.03954841399550967,0.009173952995064093
Dialister_sp000434475,Israel,KY,21,100,0.07361917487600705,0.015061727166076113
Dialister_sp000434475,Israel,Madagascar,21,100,0.13184412845808258,0.009362585328034042
Dialister_sp000434475,Israel,SW,21,100,0.06682833923492784,0.013087717267267566
Dialister_sp000434475,KY,Madagascar,21,100,0.06226662848460851,0.006985007614818159
Dialister_sp000434475,KY,SW,21,100,0.028808463759046336,0.008981010426036752
Dialister_sp000434475,Madagascar,SW,21,100,0.052195033704628926,0.0072977782855801416
Duodenibacillus_massiliensis,AG,BF,22,100,0.05109168228725075,0.012210847786481724
Duodenibacillus_massiliensis,AG,DM,22,100,0.009151601235568962,0.010513939989602402
Duodenibacillus_massiliensis,AG,GH,22,100,0.0530815232332447,0.010606364347214991
Duodenibacillus_massiliensis,AG,KY,22,100,0.016136920209046293,0.008064301434166626
Duodenibacillus_massiliensis,AG,SW,22,100,0.035607279401900734,0.013343544645831016
Duodenibacillus_massiliensis,BF,DM,22,100,0.0310306039612714,0.005928969704786954
Duodenibacillus_massiliensis,BF,GH,22,100,0.019036914563998097,0.00368475976037605
Duodenibacillus_massiliensis,BF,KY,22,100,0.039447643453938946,0.009309886630328102
Duodenibacillus_massiliensis,BF,SW,22,100,0.034282370604963266,0.004017778234331619
Duodenibacillus_massiliensis,DM,GH,22,100,0.04205140021496516,0.006807506532381414
Duodenibacillus_massiliensis,DM,KY,22,100,0.018737983298776607,0.008508271312101518
Duodenibacillus_massiliensis,DM,SW,22,100,0.0030871705673985133,0.006439618657528695
Duodenibacillus_massiliensis,GH,KY,22,100,0.040968405961704556,0.006996465209276392
Duodenibacillus_massiliensis,GH,SW,22,100,0.05576020556607795,0.005157337145515228
Duodenibacillus_massiliensis,KY,SW,22,100,0.03788248933661178,0.00829162199661153
ER4_sp000765235,AG,China,22,100,0.056829825690963724,0.018736927317809356
ER4_sp000765235,AG,Israel,22,100,0.029218332375281212,0.010826041365850797
ER4_sp000765235,AG,Kazakhstan,22,100,0.03613762226100975,0.007058699741413906
ER4_sp000765235,AG,SW,22,100,0.01794478228400453,0.01190599777003638
ER4_sp000765235,AG,US,22,100,0.07092193839012328,0.021516716040307124
ER4_sp000765235,China,Israel,22,100,0.0748494365454289,0.022097122236266045
ER4_sp000765235,China,Kazakhstan,22,100,0.10319278202502387,0.02015479800118439
ER4_sp000765235,China,SW,22,100,0.08676832160594722,0.021204547537917912
ER4_sp000765235,China,US,22,100,0.12704037815971136,0.033720226863808926
ER4_sp000765235,Israel,Kazakhstan,22,100,0.04337708625653958,0.010672999511423724
ER4_sp000765235,Israel,SW,22,100,0.034860638580204856,0.013082414314523482
ER4_sp000765235,Israel,US,22,100,0.06092425507138051,0.023501968659673397
ER4_sp000765235,Kazakhstan,SW,22,100,0.02812183207407383,0.007636358948037836
ER4_sp000765235,Kazakhstan,US,22,100,0.06215782032864301,0.02002984165625638
ER4_sp000765235,SW,US,22,100,0.061599474837278796,0.0218765926461288
Eubacterium_F_sp003491505,AG,China,23,100,0.1727700500560059,0.026166571473805116
Eubacterium_F_sp003491505,AG,DM,23,100,0.028315080174086852,0.01029150288572401
Eubacterium_F_sp003491505,AG,Denmark,23,100,0.06161065043042996,0.012745114951838178
Eubacterium_F_sp003491505,AG,Israel,23,100,0.05538112982529611,0.008656620575695438
Eubacterium_F_sp003491505,AG,SW,23,100,0.007778350852907473,0.007896357954655592
Eubacterium_F_sp003491505,AG,Sweden,23,100,0.05056995639355441,0.009994760081969763
Eubacterium_F_sp003491505,AG,UK,23,100,0.05602141940243063,0.0096749690395275
Eubacterium_F_sp003491505,AG,US,23,100,0.06229440903695071,0.00940294019847535
Eubacterium_F_sp003491505,China,DM,23,100,0.21529491881995902,0.01525496982845569
Eubacterium_F_sp003491505,China,Denmark,23,100,0.22361400264111095,0.029631593575729986
Eubacterium_F_sp003491505,China,Israel,23,100,0.15707386438407417,0.015580929685589414
Eubacterium_F_sp003491505,China,SW,23,100,0.1528622852374059,0.01653110398347758
Eubacterium_F_sp003491505,China,Sweden,23,100,0.1825040210214145,0.024852937026929218
Eubacterium_F_sp003491505,China,UK,23,100,0.16787664376782807,0.025200814294554907
Eubacterium_F_sp003491505,China,US,23,100,0.24211172590035107,0.02144087334616056
Eubacterium_F_sp003491505,DM,Denmark,23,100,0.0851046471308124,0.010785541314359465
Eubacterium_F_sp003491505,DM,Israel,23,100,0.08337634911891768,4.076452104419021e-08
Eubacterium_F_sp003491505,DM,SW,23,100,0.030823608237739455,0.0027007710132893334
Eubacterium_F_sp003491505,DM,Sweden,23,100,0.05949610548911219,0.004767587290345781
Eubacterium_F_sp003491505,DM,UK,23,100,0.07199690969077763,0.00548638140934911
Eubacterium_F_sp003491505,DM,US,23,100,0.08989542292837725,0.007950190492129238
Eubacterium_F_sp003491505,Denmark,Israel,23,100,0.012503293932487922,0.006900037786358517
Eubacterium_F_sp003491505,Denmark,SW,23,100,0.0392112266502917,0.010118872667566376
Eubacterium_F_sp003491505,Denmark,Sweden,23,100,0.006159068432061591,0.006671304956065714
Eubacterium_F_sp003491505,Denmark,UK,23,100,0.01312437861925668,0.008490409564057704
Eubacterium_F_sp003491505,Denmark,US,23,100,0.009508161236283815,0.004740157757966219
Eubacterium_F_sp003491505,Israel,SW,23,100,0.027555978608779782,0.002131847862769355
Eubacterium_F_sp003491505,Israel,Sweden,23,100,-0.0003082483361996434,0.00422921245694457
Eubacterium_F_sp003491505,Israel,UK,23,100,0.0072071409144897815,0.0038669739175877476
Eubacterium_F_sp003491505,Israel,US,23,100,0.021438836122461797,0.006108219183091381
Eubacterium_F_sp003491505,SW,Sweden,23,100,0.01742648568957333,0.004962744946110714
Eubacterium_F_sp003491505,SW,UK,23,100,0.022169544827597684,0.0052492495160761385
Eubacterium_F_sp003491505,SW,US,23,100,0.04241849085401717,0.0074743904975741555
Eubacterium_F_sp003491505,Sweden,UK,23,100,-0.00010111865420792129,0.004293773312487492
Eubacterium_F_sp003491505,Sweden,US,23,100,0.016004734015110274,0.00759678197470998
Eubacterium_F_sp003491505,UK,US,23,100,0.019324428818614313,0.007893859346507747
Eubacterium_R_sp000436835,AG,China,22,100,0.07347392255413983,0.014855129562877134
Eubacterium_R_sp000436835,AG,DM,22,100,0.005545597560984558,0.012177144352148138
Eubacterium_R_sp000436835,AG,Fiji,22,100,0.08433989976450128,0.013603244830793367
Eubacterium_R_sp000436835,AG,Israel,22,100,0.0695075634073196,0.024801498755011947
Eubacterium_R_sp000436835,AG,KY,22,100,0.03638805009143577,0.00906556394083935
Eubacterium_R_sp000436835,AG,SW,22,100,0.029137262485861955,0.025970693921752493
Eubacterium_R_sp000436835,AG,US,22,100,0.07527168912846922,0.01277787073049245
Eubacterium_R_sp000436835,China,DM,22,100,0.09295398773655089,0.011473452849256391
Eubacterium_R_sp000436835,China,Fiji,22,100,0.09615566563230256,0.014840410748413295
Eubacterium_R_sp000436835,China,Israel,22,100,0.10023150550882881,0.026901344650472794
Eubacterium_R_sp000436835,China,KY,22,100,0.057475505179582956,0.011649976413540469
Eubacterium_R_sp000436835,China,SW,22,100,0.14220758607457187,0.02228244793468837
Eubacterium_R_sp000436835,China,US,22,100,0.12150544116073742,0.012604993228472467
Eubacterium_R_sp000436835,DM,Fiji,22,100,0.09378695875565884,0.012604795214005867
Eubacterium_R_sp000436835,DM,Israel,22,100,0.06980090138307464,0.022342080573418775
Eubacterium_R_sp000436835,DM,KY,22,100,0.04180039089754367,0.003648219528265678
Eubacterium_R_sp000436835,DM,SW,22,100,0.0016950328695199495,0.009747650662763787
Eubacterium_R_sp000436835,DM,US,22,100,0.0713464372350233,0.004934633114112169
Eubacterium_R_sp000436835,Fiji,Israel,22,100,0.1124009121414496,0.023106987167523536
Eubacterium_R_sp000436835,Fiji,KY,22,100,0.06478151746664623,0.012792697866710365
Eubacterium_R_sp000436835,Fiji,SW,22,100,0.14422754359044027,0.02276606485177653
Eubacterium_R_sp000436835,Fiji,US,22,100,0.12751067202539573,0.013923378565474539
Eubacterium_R_sp000436835,Israel,KY,22,100,0.06593759548022499,0.02172825216656476
Eubacterium_R_sp000436835,Israel,SW,22,100,0.11558014461192036,0.02901540171198831
Eubacterium_R_sp000436835,Israel,US,22,100,-0.002104948667343656,0.011659152955900597
Eubacterium_R_sp000436835,KY,SW,22,100,0.09320013516290458,0.018833173020929607
Eubacterium_R_sp000436835,KY,US,22,100,0.07780671702494979,0.006417933579382681
Eubacterium_R_sp000436835,SW,US,22,100,0.11590950914076276,0.021353460558945027
Fusicatenibacter_saccharivorans,AG,China,24,100,0.0759793206566611,0.014513846640450677
Fusicatenibacter_saccharivorans,AG,DM,24,100,0.009393780236631835,0.007243318000830747
Fusicatenibacter_saccharivorans,AG,Israel,24,100,0.04411038458291936,0.007246722472814452
Fusicatenibacter_saccharivorans,AG,KY,24,100,0.023626074488913164,0.005432088468629376
Fusicatenibacter_saccharivorans,AG,Netherlands,24,100,0.058155636246178866,0.008801584540259321
Fusicatenibacter_saccharivorans,AG,SW,24,100,0.010209782093072823,0.008860161485352803
Fusicatenibacter_saccharivorans,AG,Sweden,24,100,0.052734383938810796,0.005774498516420585
Fusicatenibacter_saccharivorans,AG,UK,24,100,0.05787898735279707,0.006931214876847501
Fusicatenibacter_saccharivorans,AG,US,24,100,0.054901019045108024,0.00757627835891156
Fusicatenibacter_saccharivorans,China,DM,24,100,0.10823764404983395,0.013371853384825
Fusicatenibacter_saccharivorans,China,Israel,24,100,0.12265283543478044,0.017659019147138865
Fusicatenibacter_saccharivorans,China,KY,24,100,0.08397001402789865,0.013278148686238696
Fusicatenibacter_saccharivorans,China,Netherlands,24,100,0.12325872066194694,0.019052535988695773
Fusicatenibacter_saccharivorans,China,SW,24,100,0.11609258720267553,0.019596533679417962
Fusicatenibacter_saccharivorans,China,Sweden,24,100,0.10550254082591765,0.015842073342495083
Fusicatenibacter_saccharivorans,China,UK,24,100,0.1300618031977924,0.016717461975607924
Fusicatenibacter_saccharivorans,China,US,24,100,0.12643726811467046,0.016487573936581613
Fusicatenibacter_saccharivorans,DM,Israel,24,100,0.05218981270207924,0.005210548370968452
Fusicatenibacter_saccharivorans,DM,KY,24,100,0.02533398208724265,0.004824389155368846
Fusicatenibacter_saccharivorans,DM,Netherlands,24,100,0.07112589297521237,0.007864901005075139
Fusicatenibacter_saccharivorans,DM,SW,24,100,0.01614702673985673,0.0052344284119370445
Fusicatenibacter_saccharivorans,DM,Sweden,24,100,0.07298105107509137,0.0038558000260799836
Fusicatenibacter_saccharivorans,DM,UK,24,100,0.06808916485238668,0.003104882916591738
Fusicatenibacter_saccharivorans,DM,US,24,100,0.06328271154009815,0.005385540696346295
Fusicatenibacter_saccharivorans,Israel,KY,24,100,0.05945216659560222,0.006205288623177833
Fusicatenibacter_saccharivorans,Israel,Netherlands,24,100,0.020526142805871294,0.007547190571448791
Fusicatenibacter_saccharivorans,Israel,SW,24,100,0.036838197797434205,0.008252953613832914
Fusicatenibacter_saccharivorans,Israel,Sweden,24,100,0.020400575666670518,0.0065689267818254335
Fusicatenibacter_saccharivorans,Israel,UK,24,100,0.01839969101886284,0.0046310574300587395
Fusicatenibacter_saccharivorans,Israel,US,24,100,0.030569921637515766,0.005942846198979301
Fusicatenibacter_saccharivorans,KY,Netherlands,24,100,0.077704311256776,0.008431457095407971
Fusicatenibacter_saccharivorans,KY,SW,24,100,0.03587536589694144,0.007156745290729991
Fusicatenibacter_saccharivorans,KY,Sweden,24,100,0.07657113332066043,0.003857496665525441
Fusicatenibacter_saccharivorans,KY,UK,24,100,0.07325002756306273,0.003927345344515185
Fusicatenibacter_saccharivorans,KY,US,24,100,0.0712919902881684,0.005627110011457136
Fusicatenibacter_saccharivorans,Netherlands,SW,24,100,0.0510796367323894,0.009484391690078274
Fusicatenibacter_saccharivorans,Netherlands,Sweden,24,100,0.006597923456578155,0.004960012837466606
Fusicatenibacter_saccharivorans,Netherlands,UK,24,100,0.0029216889032502914,0.004387178770789216
Fusicatenibacter_saccharivorans,Netherlands,US,24,100,0.021045228756592885,0.0071962842427392955
Fusicatenibacter_saccharivorans,SW,Sweden,24,100,0.05320361046376034,0.008302532804087796
Fusicatenibacter_saccharivorans,SW,UK,24,100,0.045576577098254425,0.006229486726123481
Fusicatenibacter_saccharivorans,SW,US,24,100,0.04722350990418949,0.007582048549622526
Fusicatenibacter_saccharivorans,Sweden,UK,24,100,0.014239392123323395,0.0021173947436552384
Fusicatenibacter_saccharivorans,Sweden,US,24,100,0.020627306658937174,0.0057932466991430205
Fusicatenibacter_saccharivorans,UK,US,24,100,0.020247215913401416,0.004333679582622264
Gemmiger_formicilis,AG,China,20,100,0.039651048569642654,0.003932226390596335
Gemmiger_formicilis,AG,KY,20,100,0.044201876549676895,0.004579143736253227
Gemmiger_formicilis,AG,SW,20,100,0.014093141654431486,0.007472800317064953
Gemmiger_formicilis,China,KY,20,100,0.06433007316785556,0.0017893534574523653
Gemmiger_formicilis,China,SW,20,100,0.06613646914242692,0.01009109931153278
Gemmiger_formicilis,KY,SW,20,100,0.048550872279172354,0.010614605670666218
Megasphaera_sp000417505,AG,China,20,100,0.11694977542593284,0.02297678396989836
Megasphaera_sp000417505,AG,KY,20,100,0.006135824078411415,0.00771555978787336
Megasphaera_sp000417505,China,KY,20,100,0.10824948296717916,0.02870702205668127
Methanobrevibacter_A_smithii,AG,BF,32,100,0.0870981984387055,0.015244407498536585
Methanobrevibacter_A_smithii,AG,DM,32,100,0.02538515939523962,0.017834330737415274
Methanobrevibacter_A_smithii,AG,GH,32,100,0.07993858723769065,0.009874124246053212
Methanobrevibacter_A_smithii,AG,Israel,32,100,0.3054656021019247,0.033246927302685685
Methanobrevibacter_A_smithii,AG,KY,32,100,0.16718190825229265,0.032281949168140915
Methanobrevibacter_A_smithii,AG,SW,32,100,0.01633739360633061,0.015471896503590451
Methanobrevibacter_A_smithii,AG,UK,32,100,0.3099503564145626,0.03004009491730771
Methanobrevibacter_A_smithii,BF,DM,32,100,0.0698567939429273,0.008772537000119443
Methanobrevibacter_A_smithii,BF,GH,32,100,0.007952134506938017,0.009847293904289432
Methanobrevibacter_A_smithii,BF,Israel,32,100,0.24713627128017787,0.03517228116047064
Methanobrevibacter_A_smithii,BF,KY,32,100,0.14129205312520438,0.03077962697569817
Methanobrevibacter_A_smithii,BF,SW,32,100,0.06857344012443466,0.00867066550561993
Methanobrevibacter_A_smithii,BF,UK,32,100,0.2572186716221484,0.03200762479185921
Methanobrevibacter_A_smithii,DM,GH,32,100,0.07291538174284935,0.007904975216743867
Methanobrevibacter_A_smithii,DM,Israel,32,100,0.2242267540499828,0.026547035725097288
Methanobrevibacter_A_smithii,DM,KY,32,100,0.1049051621411757,0.023486005097249848
Methanobrevibacter_A_smithii,DM,SW,32,100,0.004339375687867323,0.0062744518334728085
Methanobrevibacter_A_smithii,DM,UK,32,100,0.2335241946409198,0.02342397437461064
Methanobrevibacter_A_smithii,GH,Israel,32,100,0.285333748301276,0.01804233260628646
Methanobrevibacter_A_smithii,GH,KY,32,100,0.16971083234717813,0.02075185508319018
Methanobrevibacter_A_smithii,GH,SW,32,100,0.07039415357755958,0.006547431690305471
Methanobrevibacter_A_smithii,GH,UK,32,100,0.2931911021729868,0.015295120074300703
Methanobrevibacter_A_smithii,Israel,KY,32,100,0.07424331689836085,0.008116246416188265
Methanobrevibacter_A_smithii,Israel,SW,32,100,0.22749910522963968,0.028754203019546027
Methanobrevibacter_A_smithii,Israel,UK,32,100,0.018310817912608857,0.005220010282518868
Methanobrevibacter_A_smithii,KY,SW,32,100,0.10953503183483963,0.026756690464005823
Methanobrevibacter_A_smithii,KY,UK,32,100,0.09948619261369868,0.0049947078869811345
Methanobrevibacter_A_smithii,SW,UK,32,100,0.23608498411050227,0.026804557517645718
Mitsuokella_multacida,AG,DM,20,100,0.029066715060772713,0.024289677671807026
Mitsuokella_multacida,AG,GH,20,100,0.3494486806957234,0.04573301952769985
Mitsuokella_multacida,AG,SW,20,100,0.0853236180844449,0.02485317632829944
Mitsuokella_multacida,DM,GH,20,100,0.31927737959835606,3.4812386831891696e-08
Mitsuokella_multacida,DM,SW,20,100,0.09819826799007268,0.014774999437730071
Mitsuokella_multacida,GH,SW,20,100,0.20746584557850856,0.016585577593955084
Odoribacter_splanchnicus,AG,China,20,100,0.13955099861307524,0.029812816213066935
Odoribacter_splanchnicus,AG,Sweden,20,100,0.08139995191513882,0.020518049631482377
Odoribacter_splanchnicus,AG,UK,20,100,0.15768878707803857,0.022477182248963938
Odoribacter_splanchnicus,AG,US,20,100,0.04573744550997028,0.012885678070424896
Odoribacter_splanchnicus,China,Sweden,20,100,0.021864408518456835,0.01495078467678764
Odoribacter_splanchnicus,China,UK,20,100,0.009516992643375032,0.008653037644303373
Odoribacter_splanchnicus,China,US,20,100,0.05915949287797339,0.026580763041356145
Odoribacter_splanchnicus,Sweden,UK,20,100,0.0093780018165747,0.018278135374577054
Odoribacter_splanchnicus,Sweden,US,20,100,0.013062177985604351,0.01588380766075413
Odoribacter_splanchnicus,UK,US,20,100,0.05854629889953531,0.027627771772291126
Parabacteroides_distasonis,AG,China,28,100,0.04321789710568293,0.01747730541691253
Parabacteroides_distasonis,AG,Denmark,28,100,0.049670634876973443,0.01585862239712798
Parabacteroides_distasonis,AG,Germany,28,100,0.0366479338068079,0.017009158310209063
Parabacteroides_distasonis,AG,Israel,28,100,0.05775125688605188,0.019125978389752
Parabacteroides_distasonis,AG,SW,28,100,0.03680677269679973,0.01664706814537358
Parabacteroides_distasonis,AG,Sweden,28,100,0.027409378902510776,0.014681041575721117
Parabacteroides_distasonis,AG,UK,28,100,0.03956966035714759,0.01731435988103689
Parabacteroides_distasonis,AG,US,28,100,0.06275875297401191,0.018799065188886608
Parabacteroides_distasonis,China,Denmark,28,100,0.027680684921068694,0.020902914112929005
Parabacteroides_distasonis,China,Germany,28,100,0.0028810486619312656,0.00902415981555953
Parabacteroides_distasonis,China,Israel,28,100,0.04913223600402669,0.02361948825988863
Parabacteroides_distasonis,China,SW,28,100,0.044167200819002723,0.02081518737205611
Parabacteroides_distasonis,China,Sweden,28,100,0.004671545998895644,0.009315166480565308
Parabacteroides_distasonis,China,UK,28,100,0.01132943603232141,0.011540328523717449
Parabacteroides_distasonis,China,US,28,100,0.03654983415162804,0.027365369645309168
Parabacteroides_distasonis,Denmark,Germany,28,100,0.02336261057093181,0.016347997785590065
Parabacteroides_distasonis,Denmark,Israel,28,100,0.011222114819239565,0.011273849428852718
Parabacteroides_distasonis,Denmark,SW,28,100,0.012005436835406488,0.010955020421451977
Parabacteroides_distasonis,Denmark,Sweden,28,100,0.004838500007810424,0.015528814856474966
Parabacteroides_distasonis,Denmark,UK,28,100,0.01824648700468697,0.017608234874357965
Parabacteroides_distasonis,Denmark,US,28,100,0.00032193798802543377,0.011801452311989006
Parabacteroides_distasonis,Germany,Israel,28,100,0.04208025434116777,0.019505075472970864
Parabacteroides_distasonis,Germany,SW,28,100,0.03641183726237638,0.016822023132586975
